"work_num","location","type","importance_c","log_est_cost_c","treated","post","did","token_cost","outcome_type","outcome"
"WO-00488","A389","Plumbing",0.1775,-0.671687905964735,1,0,0,0,"log_overrun_ratio",0.0307650058601008
"WO-00488","A389","Plumbing",0.1775,-0.671687905964735,1,0,0,0,"log_days_to_complete",2.83907846350861
"WO-00489","D640","Electrical",0.1775,-0.14465901983429,0,0,0,0,"log_overrun_ratio",0.182543109486521
"WO-00489","D640","Electrical",0.1775,-0.14465901983429,0,0,0,0,"log_days_to_complete",3.05870707271538
"WO-00490","E311","Fire Safety",-0.8225,-0.489838253802679,1,1,1,82.205,"log_overrun_ratio",0.26406881826729
"WO-00490","E311","Fire Safety",-0.8225,-0.489838253802679,1,1,1,82.205,"log_days_to_complete",2.02814824729229
"WO-00491","B435","Electrical",2.1775,-0.633441724724339,1,1,1,82.2021,"log_overrun_ratio",0.0823086988459863
"WO-00491","B435","Electrical",2.1775,-0.633441724724339,1,1,1,82.2021,"log_days_to_complete",3.91002100275747
"WO-00492","C742","Elevator",-1.8225,0.410813083924017,1,1,1,82.2052,"log_overrun_ratio",0.085689370121659
"WO-00492","C742","Elevator",-1.8225,0.410813083924017,1,1,1,82.2052,"log_days_to_complete",0.470003629245736
"WO-00493","D513","Elevator",-0.8225,0.982815603691474,0,0,0,0,"log_overrun_ratio",0.252045447585944
"WO-00493","D513","Elevator",-0.8225,0.982815603691474,0,0,0,0,"log_days_to_complete",1.16315080980568
"WO-00494","A726","HVAC",1.1775,0.531774166747875,0,0,0,0,"log_overrun_ratio",0.285332260413755
"WO-00494","A726","HVAC",1.1775,0.531774166747875,0,0,0,0,"log_days_to_complete",3.82209829790016
"WO-00495","D822","Plumbing",1.1775,-0.616963675490725,0,0,0,0,"log_overrun_ratio",0.0755680448929869
"WO-00495","D822","Plumbing",1.1775,-0.616963675490725,0,0,0,0,"log_days_to_complete",3.36729582998647
"WO-00496","B887","IT",-1.8225,-0.337203738022648,1,0,0,0,"log_overrun_ratio",0.260528233066842
"WO-00496","B887","IT",-1.8225,-0.337203738022648,1,0,0,0,"log_days_to_complete",1.3609765531356
"WO-00497","A389","Roofing",0.1775,0.191118366564291,1,1,1,82.2037,"log_overrun_ratio",-0.0428616296832387
"WO-00497","A389","Roofing",0.1775,0.191118366564291,1,1,1,82.2037,"log_days_to_complete",2.83907846350861
"WO-00498","E252","Electrical",2.1775,-0.227211200172277,1,1,1,82.2085,"log_overrun_ratio",0.0533339042892217
"WO-00498","E252","Electrical",2.1775,-0.227211200172277,1,1,1,82.2085,"log_days_to_complete",3.6609942506244
"WO-00499","A404","Fire Safety",0.1775,-0.694544996131635,0,0,0,0,"log_overrun_ratio",0.00589581833484913
"WO-00499","A404","Fire Safety",0.1775,-0.694544996131635,0,0,0,0,"log_days_to_complete",2.87919845729804
"WO-00500","B916","Elevator",-0.8225,0.97687143467887,1,1,1,82.2024,"log_overrun_ratio",0.141162579325419
"WO-00500","B916","Elevator",-0.8225,0.97687143467887,1,1,1,82.2024,"log_days_to_complete",1.66770682055808
"WO-00501","E252","IT",1.1775,0.185553547779504,1,1,1,82.211,"log_overrun_ratio",0.111771102021449
"WO-00501","E252","IT",1.1775,0.185553547779504,1,1,1,82.211,"log_days_to_complete",2.97552956623647
"WO-00502","D288","HVAC",-1.8225,0.33760909510236,0,0,0,0,"log_overrun_ratio",-0.0194262397885891
"WO-00502","D288","HVAC",-1.8225,0.33760909510236,0,0,0,0,"log_days_to_complete",1.91692261218206
"WO-00503","E563","Fire Safety",0.1775,-0.732099141696075,1,1,1,82.2024,"log_overrun_ratio",0.0602083052143843
"WO-00503","E563","Fire Safety",0.1775,-0.732099141696075,1,1,1,82.2024,"log_days_to_complete",3.03495298670727
"WO-00504","E252","Electrical",-0.8225,-0.577394607044102,1,1,1,82.2049,"log_overrun_ratio",0.185118941094409
"WO-00504","E252","Electrical",-0.8225,-0.577394607044102,1,1,1,82.2049,"log_days_to_complete",2.15176220325946
"WO-00505","C252","Electrical",1.1775,-0.13675577316064,0,0,0,0,"log_overrun_ratio",0.134527207533939
"WO-00505","C252","Electrical",1.1775,-0.13675577316064,0,0,0,0,"log_days_to_complete",3.23474917402449
"WO-00506","B105","Plumbing",-0.8225,-0.614028164177226,1,1,1,82.2042,"log_overrun_ratio",0.126941397074543
"WO-00506","B105","Plumbing",-0.8225,-0.614028164177226,1,1,1,82.2042,"log_days_to_complete",1.94591014905531
"WO-00507","A726","HVAC",1.1775,0.475841892067788,0,0,0,0,"log_overrun_ratio",0.233826837217615
"WO-00507","A726","HVAC",1.1775,0.475841892067788,0,0,0,0,"log_days_to_complete",3.46885603013597
"WO-00508","B887","Structural",0.1775,1.02981380682168,1,1,1,82.2034,"log_overrun_ratio",-0.0372652503584971
"WO-00508","B887","Structural",0.1775,1.02981380682168,1,1,1,82.2034,"log_days_to_complete",3.04452243772342
"WO-00509","D360","Plumbing",0.1775,-0.953836891919172,0,0,0,0,"log_overrun_ratio",0.0515670521802079
"WO-00509","D360","Plumbing",0.1775,-0.953836891919172,0,0,0,0,"log_days_to_complete",2.78501124223834
"WO-00510","B409","Electrical",1.1775,-0.481125168827633,1,1,1,82.203,"log_overrun_ratio",0.138638963528409
"WO-00510","B409","Electrical",1.1775,-0.481125168827633,1,1,1,82.203,"log_days_to_complete",3.36384159511839
"WO-00511","D640","Roofing",2.1775,-0.333410118935349,0,0,0,0,"log_overrun_ratio",0.106778858205506
"WO-00511","D640","Roofing",2.1775,-0.333410118935349,0,0,0,0,"log_days_to_complete",4.4636066216663
"WO-00512","D819","IT",1.1775,-0.0823506818111905,0,0,0,0,"log_overrun_ratio",-0.0672268607702534
"WO-00512","D819","IT",1.1775,-0.0823506818111905,0,0,0,0,"log_days_to_complete",3.62700405039585
"WO-00513","C742","Fire Safety",0.1775,-0.33017441997883,1,1,1,82.2038,"log_overrun_ratio",0.03420355242703
"WO-00513","C742","Fire Safety",0.1775,-0.33017441997883,1,1,1,82.2038,"log_days_to_complete",2.97552956623647
"WO-00514","D513","Structural",-0.8225,0.924619733228493,0,0,0,0,"log_overrun_ratio",0.206045517477717
"WO-00514","D513","Structural",-0.8225,0.924619733228493,0,0,0,0,"log_days_to_complete",1.96009478404727
"WO-00515","B409","HVAC",-0.8225,-0.223915143190883,1,1,1,82.2058,"log_overrun_ratio",-0.0336302646232764
"WO-00515","B409","HVAC",-0.8225,-0.223915143190883,1,1,1,82.2058,"log_days_to_complete",1.87180217690159
"WO-00516","A526","Fire Safety",1.1775,-1.18458968903373,1,1,1,82.2033,"log_overrun_ratio",0.140750696360828
"WO-00516","A526","Fire Safety",1.1775,-1.18458968903373,1,1,1,82.2033,"log_days_to_complete",3.33932197794407
"WO-00517","E252","Plumbing",2.1775,-0.965919982144083,1,1,1,82.2066,"log_overrun_ratio",0.170416765673247
"WO-00517","E252","Plumbing",2.1775,-0.965919982144083,1,1,1,82.2066,"log_days_to_complete",4.00733318523247
"WO-00518","B816","Structural",0.1775,1.31437405868168,1,1,1,82.2043,"log_overrun_ratio",0.0262148610445055
"WO-00518","B816","Structural",0.1775,1.31437405868168,1,1,1,82.2043,"log_days_to_complete",2.53369681395743
"WO-00519","B435","Plumbing",0.1775,-0.594579282462782,1,1,1,82.2075,"log_overrun_ratio",0.237227033537552
"WO-00519","B435","Plumbing",0.1775,-0.594579282462782,1,1,1,82.2075,"log_days_to_complete",2.87356463957978
"WO-00520","C742","Electrical",2.1775,-0.754626407477978,1,0,0,0,"log_overrun_ratio",0.160810559027552
"WO-00520","C742","Electrical",2.1775,-0.754626407477978,1,0,0,0,"log_days_to_complete",3.64283551561253
"WO-00521","A404","Plumbing",-0.8225,-0.513477774335755,0,0,0,0,"log_overrun_ratio",0.0775483591222914
"WO-00521","A404","Plumbing",-0.8225,-0.513477774335755,0,0,0,0,"log_days_to_complete",1.85629799036563
"WO-00522","B358","HVAC",2.1775,0.275056511567728,0,0,0,0,"log_overrun_ratio",0.0340844196801429
"WO-00522","B358","HVAC",2.1775,0.275056511567728,0,0,0,0,"log_days_to_complete",4.32941668440158
"WO-00523","E311","Electrical",-0.8225,0.158617749144693,1,1,1,82.2053,"log_overrun_ratio",0.161876542195569
"WO-00523","E311","Electrical",-0.8225,0.158617749144693,1,1,1,82.2053,"log_days_to_complete",1.96009478404727
"WO-00524","E316","Electrical",0.1775,-0.0544816833290866,1,1,1,82.2041,"log_overrun_ratio",0.201652902817177
"WO-00524","E316","Electrical",0.1775,-0.0544816833290866,1,1,1,82.2041,"log_days_to_complete",2.51769647261099
"WO-00525","E544","Electrical",0.1775,-0.035908919629712,0,0,0,0,"log_overrun_ratio",-0.0116612682463485
"WO-00525","E544","Electrical",0.1775,-0.035908919629712,0,0,0,0,"log_days_to_complete",1.75785791755237
"WO-00526","D288","Electrical",-0.8225,-0.383216958192893,0,0,0,0,"log_overrun_ratio",0.223050315242153
"WO-00526","D288","Electrical",-0.8225,-0.383216958192893,0,0,0,0,"log_days_to_complete",1.66770682055808
"WO-00527","D207","Structural",1.1775,1.13458194423354,0,0,0,0,"log_overrun_ratio",0.180950260590443
"WO-00527","D207","Structural",1.1775,1.13458194423354,0,0,0,0,"log_days_to_complete",3.60821155104648
"WO-00528","B105","IT",0.1775,0.178073674431698,1,1,1,82.2041,"log_overrun_ratio",0.109034904611325
"WO-00528","B105","IT",0.1775,0.178073674431698,1,1,1,82.2041,"log_days_to_complete",2.99573227355399
"WO-00529","D804","Fire Safety",2.1775,-0.764939672070518,1,0,0,0,"log_overrun_ratio",0.0567500716624047
"WO-00529","D804","Fire Safety",2.1775,-0.764939672070518,1,0,0,0,"log_days_to_complete",4.0517849478033
"WO-00530","B816","Electrical",0.1775,-0.212253622427706,1,1,1,82.2054,"log_overrun_ratio",0.288944815038358
"WO-00530","B816","Electrical",0.1775,-0.212253622427706,1,1,1,82.2054,"log_days_to_complete",2.60268968544438
"WO-00531","C285","Roofing",-0.8225,0.149002209888152,0,0,0,0,"log_overrun_ratio",0.122786210847924
"WO-00531","C285","Roofing",-0.8225,0.149002209888152,0,0,0,0,"log_days_to_complete",1.75785791755237
"WO-00532","C453","Elevator",-0.8225,0.560492434270666,0,0,0,0,"log_overrun_ratio",-0.084349666493945
"WO-00532","C453","Elevator",-0.8225,0.560492434270666,0,0,0,0,"log_days_to_complete",2.35137525716348
"WO-00533","D819","Fire Safety",1.1775,-0.69895688210541,0,0,0,0,"log_overrun_ratio",0.262722600859807
"WO-00533","D819","Fire Safety",1.1775,-0.69895688210541,0,0,0,0,"log_days_to_complete",3.44041809481544
"WO-00534","B409","Fire Safety",-1.8225,-1.01602329955378,1,0,0,0,"log_overrun_ratio",-0.221884669125488
"WO-00534","B409","Fire Safety",-1.8225,-1.01602329955378,1,0,0,0,"log_days_to_complete",0
"WO-00535","D230","Electrical",0.1775,-0.266837260370954,0,0,0,0,"log_overrun_ratio",0.147040967059721
"WO-00535","D230","Electrical",0.1775,-0.266837260370954,0,0,0,0,"log_days_to_complete",3.02529107579554
"WO-00536","D380","Elevator",-1.8225,0.488967389281374,1,1,1,82.2036,"log_overrun_ratio",-0.0720745490518189
"WO-00536","D380","Elevator",-1.8225,0.488967389281374,1,1,1,82.2036,"log_days_to_complete",0.405465108108164
"WO-00537","B558","Electrical",0.1775,0.0955114093199487,0,0,0,0,"log_overrun_ratio",0.154848762906316
"WO-00537","B558","Electrical",0.1775,0.0955114093199487,0,0,0,0,"log_days_to_complete",2.89591193827178
"WO-00538","E957","HVAC",0.1775,0.533235295818372,1,1,1,82.2043,"log_overrun_ratio",0.186387645006375
"WO-00538","E957","HVAC",0.1775,0.533235295818372,1,1,1,82.2043,"log_days_to_complete",3.12236492448736
"WO-00539","C742","Elevator",1.1775,0.82178024703131,1,1,1,82.2092,"log_overrun_ratio",0.115545554462507
"WO-00539","C742","Elevator",1.1775,0.82178024703131,1,1,1,82.2092,"log_days_to_complete",3.74714836223791
"WO-00540","B358","IT",-0.8225,0.159440301472964,0,0,0,0,"log_overrun_ratio",0.257983266683658
"WO-00540","B358","IT",-0.8225,0.159440301472964,0,0,0,0,"log_days_to_complete",2.16332302566054
"WO-00541","A526","Electrical",1.1775,-0.287500303606837,1,1,1,82.2006,"log_overrun_ratio",0.154256980779917
"WO-00541","A526","Electrical",1.1775,-0.287500303606837,1,1,1,82.2006,"log_days_to_complete",3.40119738166216
"WO-00542","D513","IT",0.1775,0.249797111942437,0,0,0,0,"log_overrun_ratio",0.317963012898594
"WO-00542","D513","IT",0.1775,0.249797111942437,0,0,0,0,"log_days_to_complete",3.07269331469012
"WO-00543","D360","HVAC",0.1775,0.706812360419459,0,0,0,0,"log_overrun_ratio",0.0428391880964247
"WO-00543","D360","HVAC",0.1775,0.706812360419459,0,0,0,0,"log_days_to_complete",2.77258872223978
"WO-00544","D380","HVAC",0.1775,0.750160896507294,1,1,1,82.2063,"log_overrun_ratio",-0.0643624303098795
"WO-00544","D380","HVAC",0.1775,0.750160896507294,1,1,1,82.2063,"log_days_to_complete",2.61006979274201
"WO-00545","A428","Roofing",0.1775,0.40110089212085,0,0,0,0,"log_overrun_ratio",0.305055016710136
"WO-00545","A428","Roofing",0.1775,0.40110089212085,0,0,0,0,"log_days_to_complete",2.76631910922619
"WO-00546","B105","Fire Safety",-1.8225,-0.681065596060495,1,1,1,82.2071,"log_overrun_ratio",0.169703954474815
"WO-00546","B105","Fire Safety",-1.8225,-0.681065596060495,1,1,1,82.2071,"log_days_to_complete",0.0953101798043249
"WO-00547","D822","Elevator",2.1775,0.864173092535788,0,0,0,0,"log_overrun_ratio",0.327625775471826
"WO-00547","D822","Elevator",2.1775,0.864173092535788,0,0,0,0,"log_days_to_complete",3.8264651170665
"WO-00548","B409","Structural",1.1775,0.813435731069685,1,1,1,82.2058,"log_overrun_ratio",0.257344421426921
"WO-00548","B409","Structural",1.1775,0.813435731069685,1,1,1,82.2058,"log_days_to_complete",3.63758615972639
"WO-00549","B816","Elevator",-1.8225,0.811367174640957,1,0,0,0,"log_overrun_ratio",0.104061277577671
"WO-00549","B816","Elevator",-1.8225,0.811367174640957,1,0,0,0,"log_days_to_complete",0.993251773010283
"WO-00550","E252","Structural",-0.8225,0.959770962241024,1,1,1,82.2058,"log_overrun_ratio",0.013123217868826
"WO-00550","E252","Structural",-0.8225,0.959770962241024,1,1,1,82.2058,"log_days_to_complete",2.51769647261099
"WO-00551","B916","Roofing",0.1775,0.290306090473258,1,1,1,82.208,"log_overrun_ratio",0.0753297655215869
"WO-00551","B916","Roofing",0.1775,0.290306090473258,1,1,1,82.208,"log_days_to_complete",3.04927304048202
"WO-00552","D207","Fire Safety",-1.8225,-0.298396577826535,0,0,0,0,"log_overrun_ratio",-0.0106540065451794
"WO-00552","D207","Fire Safety",-1.8225,-0.298396577826535,0,0,0,0,"log_days_to_complete",0.741937344729377
"WO-00553","B818","Plumbing",-0.8225,-0.440352496941834,1,1,1,82.204,"log_overrun_ratio",0.0430533358899339
"WO-00553","B818","Plumbing",-0.8225,-0.440352496941834,1,1,1,82.204,"log_days_to_complete",2.10413415427021
"WO-00554","D513","Plumbing",0.1775,-0.785736149154053,0,0,0,0,"log_overrun_ratio",0.409635757068827
"WO-00554","D513","Plumbing",0.1775,-0.785736149154053,0,0,0,0,"log_days_to_complete",2.66025953726586
"WO-00555","A428","HVAC",2.1775,0.56176738443915,0,0,0,0,"log_overrun_ratio",0.138999085603524
"WO-00555","A428","HVAC",2.1775,0.56176738443915,0,0,0,0,"log_days_to_complete",3.99083418585244
"WO-00556","A404","Plumbing",1.1775,-0.443428167815444,0,0,0,0,"log_overrun_ratio",0.0747552737379385
"WO-00556","A404","Plumbing",1.1775,-0.443428167815444,0,0,0,0,"log_days_to_complete",3.56671182013973
"WO-00557","D380","HVAC",0.1775,0.226610471555958,1,1,1,82.2077,"log_overrun_ratio",0.227642579114147
"WO-00557","D380","HVAC",0.1775,0.226610471555958,1,1,1,82.2077,"log_days_to_complete",3.21084365317094
"WO-00558","A526","HVAC",1.1775,0.0654230954854285,1,0,0,0,"log_overrun_ratio",-0.292375200261703
"WO-00558","A526","HVAC",1.1775,0.0654230954854285,1,0,0,0,"log_days_to_complete",3.1267605359604
"WO-00559","B435","Electrical",0.1775,-0.537404615636024,1,1,1,82.2029,"log_overrun_ratio",0.0698208425343348
"WO-00559","B435","Electrical",0.1775,-0.537404615636024,1,1,1,82.2029,"log_days_to_complete",2.86220088092947
"WO-00560","C742","HVAC",-0.8225,0.306968100506857,1,0,0,0,"log_overrun_ratio",0.115500090449724
"WO-00560","C742","HVAC",-0.8225,0.306968100506857,1,0,0,0,"log_days_to_complete",2.14006616349627
"WO-00561","A428","Plumbing",1.1775,-0.703323084174171,0,0,0,0,"log_overrun_ratio",0.223841985014999
"WO-00561","A428","Plumbing",1.1775,-0.703323084174171,0,0,0,0,"log_days_to_complete",3.31054301339402
"WO-00562","B916","HVAC",-0.8225,0.403635547528239,1,0,0,0,"log_overrun_ratio",0.186074505753716
"WO-00562","B916","HVAC",-0.8225,0.403635547528239,1,0,0,0,"log_days_to_complete",1.96009478404727
"WO-00563","E316","HVAC",0.1775,0.190485818395649,1,1,1,82.203,"log_overrun_ratio",0.0468135866332594
"WO-00563","E316","HVAC",0.1775,0.190485818395649,1,1,1,82.203,"log_days_to_complete",2.32238772029023
"WO-00564","B818","Structural",0.1775,0.730829191252614,1,1,1,82.204,"log_overrun_ratio",0.160683787998422
"WO-00564","B818","Structural",0.1775,0.730829191252614,1,1,1,82.204,"log_days_to_complete",3.13549421592915
"WO-00565","B105","Structural",0.1775,1.19638432275131,1,1,1,82.2081,"log_overrun_ratio",0.339602852544616
"WO-00565","B105","Structural",0.1775,1.19638432275131,1,1,1,82.2081,"log_days_to_complete",2.86220088092947
"WO-00566","E316","Elevator",-0.8225,0.712278182841677,1,1,1,82.2035,"log_overrun_ratio",0.173593263113859
"WO-00566","E316","Elevator",-0.8225,0.712278182841677,1,1,1,82.2035,"log_days_to_complete",2.07944154167984
"WO-00567","E544","Structural",-1.8225,0.715511240207839,0,0,0,0,"log_overrun_ratio",-0.0059670401249041
"WO-00567","E544","Structural",-1.8225,0.715511240207839,0,0,0,0,"log_days_to_complete",1.06471073699243
"WO-00568","A389","Fire Safety",-0.8225,-0.369667177338394,1,1,1,82.2025,"log_overrun_ratio",0.238933930302662
"WO-00568","A389","Fire Safety",-0.8225,-0.369667177338394,1,1,1,82.2025,"log_days_to_complete",1.50407739677627
"WO-00569","C285","HVAC",1.1775,0.316395612187209,0,0,0,0,"log_overrun_ratio",-0.132953766341146
"WO-00569","C285","HVAC",1.1775,0.316395612187209,0,0,0,0,"log_days_to_complete",3.3322045101752
"WO-00570","B435","Electrical",2.1775,-0.021031500335841,1,0,0,0,"log_overrun_ratio",0.352358317091927
"WO-00570","B435","Electrical",2.1775,-0.021031500335841,1,0,0,0,"log_days_to_complete",4.43438186500781
"WO-00571","B916","Electrical",-1.8225,-0.110525117254028,1,0,0,0,"log_overrun_ratio",0.104481231476298
"WO-00571","B916","Electrical",-1.8225,-0.110525117254028,1,0,0,0,"log_days_to_complete",1.93152141160321
"WO-00572","D380","HVAC",1.1775,0.398917340893789,1,1,1,82.2028,"log_overrun_ratio",0.0607452505690529
"WO-00572","D380","HVAC",1.1775,0.398917340893789,1,1,1,82.2028,"log_days_to_complete",3.27336401015227
"WO-00573","E563","HVAC",-0.8225,0.852078811434694,1,1,1,82.2004,"log_overrun_ratio",0.274031289018772
"WO-00573","E563","HVAC",-0.8225,0.852078811434694,1,1,1,82.2004,"log_days_to_complete",1.41098697371026
"WO-00574","B558","Plumbing",2.1775,-0.695254835953833,0,0,0,0,"log_overrun_ratio",0.264212906459729
"WO-00574","B558","Plumbing",2.1775,-0.695254835953833,0,0,0,0,"log_days_to_complete",3.90399083373088
"WO-00575","A726","Electrical",0.1775,-0.739805369170792,0,0,0,0,"log_overrun_ratio",0.330300550821926
"WO-00575","A726","Electrical",0.1775,-0.739805369170792,0,0,0,0,"log_days_to_complete",2.83321334405622
"WO-00576","D288","HVAC",-0.8225,0.753767467380641,0,0,0,0,"log_overrun_ratio",-0.00941299492064615
"WO-00576","D288","HVAC",-0.8225,0.753767467380641,0,0,0,0,"log_days_to_complete",1.54756250871601
"WO-00577","B435","Elevator",-1.8225,0.935110693316618,1,1,1,82.2067,"log_overrun_ratio",0.0827886643930852
"WO-00577","B435","Elevator",-1.8225,0.935110693316618,1,1,1,82.2067,"log_days_to_complete",1.50407739677627
"WO-00578","D230","HVAC",0.1775,0.206673515402416,0,0,0,0,"log_overrun_ratio",0.301908385352558
"WO-00578","D230","HVAC",0.1775,0.206673515402416,0,0,0,0,"log_days_to_complete",2.80336038090653
"WO-00579","B818","Structural",-0.8225,1.12296825504916,1,1,1,82.2059,"log_overrun_ratio",-0.160563119453502
"WO-00579","B818","Structural",-0.8225,1.12296825504916,1,1,1,82.2059,"log_days_to_complete",1.62924053973028
"WO-00580","A526","Fire Safety",0.1775,-0.53536064264515,1,1,1,82.2039,"log_overrun_ratio",0.0463443349882106
"WO-00580","A526","Fire Safety",0.1775,-0.53536064264515,1,1,1,82.2039,"log_days_to_complete",2.4423470353692
"WO-00581","E934","Plumbing",1.1775,-0.680926259854598,1,1,1,82.2064,"log_overrun_ratio",-0.0626035881282207
"WO-00581","E934","Plumbing",1.1775,-0.680926259854598,1,1,1,82.2064,"log_days_to_complete",3.59731226058845
"WO-00582","D207","IT",1.1775,-0.121233977163044,0,0,0,0,"log_overrun_ratio",0.321191304746734
"WO-00582","D207","IT",1.1775,-0.121233977163044,0,0,0,0,"log_days_to_complete",3.20274644293832
"WO-00583","A389","Structural",0.1775,0.939278977437581,1,0,0,0,"log_overrun_ratio",0.24571543930389
"WO-00583","A389","Structural",0.1775,0.939278977437581,1,0,0,0,"log_days_to_complete",0.741937344729377
"WO-00584","D380","Electrical",0.1775,0.256623716333113,1,1,1,82.206,"log_overrun_ratio",0.174666989114105
"WO-00584","D380","Electrical",0.1775,0.256623716333113,1,1,1,82.206,"log_days_to_complete",2.9704144655697
"WO-00585","A526","Fire Safety",-1.8225,-0.283780835102512,1,1,1,82.2048,"log_overrun_ratio",0.172638723918165
"WO-00585","A526","Fire Safety",-1.8225,-0.283780835102512,1,1,1,82.2048,"log_days_to_complete",0.916290731874155
"WO-00586","B358","Fire Safety",2.1775,-0.436920569831898,0,0,0,0,"log_overrun_ratio",0.139241681830493
"WO-00586","B358","Fire Safety",2.1775,-0.436920569831898,0,0,0,0,"log_days_to_complete",4.02891675689965
"WO-00587","D360","Plumbing",1.1775,-0.91500354867922,0,0,0,0,"log_overrun_ratio",0.043357280624901
"WO-00587","D360","Plumbing",1.1775,-0.91500354867922,0,0,0,0,"log_days_to_complete",3.65583960003574
"WO-00588","D804","HVAC",1.1775,0.345779246341854,1,1,1,82.2101,"log_overrun_ratio",0.137829950772483
"WO-00588","D804","HVAC",1.1775,0.345779246341854,1,1,1,82.2101,"log_days_to_complete",2.83321334405622
"WO-00589","B916","Structural",-0.8225,0.791894830549944,1,0,0,0,"log_overrun_ratio",0.093480043998356
"WO-00589","B916","Structural",-0.8225,0.791894830549944,1,0,0,0,"log_days_to_complete",2.34180580614733
"WO-00590","D804","Roofing",-1.8225,-0.0810304388496395,1,1,1,82.2054,"log_overrun_ratio",0.212927777744594
"WO-00590","D804","Roofing",-1.8225,-0.0810304388496395,1,1,1,82.2054,"log_days_to_complete",1.82454929205105
"WO-00591","B105","Structural",2.1775,0.943521574058289,1,1,1,82.206,"log_overrun_ratio",0.0365253520796793
"WO-00591","B105","Structural",2.1775,0.943521574058289,1,1,1,82.206,"log_days_to_complete",3.85651029549789
"WO-00592","D640","Fire Safety",0.1775,-0.743717509003226,0,0,0,0,"log_overrun_ratio",0.275861116084455
"WO-00592","D640","Fire Safety",0.1775,-0.743717509003226,0,0,0,0,"log_days_to_complete",3.38777436133001
"WO-00593","E544","Plumbing",2.1775,-1.4076061661479,0,0,0,0,"log_overrun_ratio",0.287249745877017
"WO-00593","E544","Plumbing",2.1775,-1.4076061661479,0,0,0,0,"log_days_to_complete",3.46573590279973
"WO-00594","D380","Elevator",-1.8225,-0.00449706335172095,1,1,1,82.2079,"log_overrun_ratio",0.188700314136191
"WO-00594","D380","Elevator",-1.8225,-0.00449706335172095,1,1,1,82.2079,"log_days_to_complete",1.25276296849537
"WO-00595","A389","Fire Safety",-0.8225,-0.325077544347842,1,1,1,82.208,"log_overrun_ratio",0.0369574932087971
"WO-00595","A389","Fire Safety",-0.8225,-0.325077544347842,1,1,1,82.208,"log_days_to_complete",2.35137525716348
"WO-00596","D380","HVAC",-1.8225,0.496752716589972,1,1,1,82.207,"log_overrun_ratio",0.115746772389066
"WO-00596","D380","HVAC",-1.8225,0.496752716589972,1,1,1,82.207,"log_days_to_complete",0.916290731874155
"WO-00597","A404","Elevator",-0.8225,0.650640796407499,0,0,0,0,"log_overrun_ratio",0.281265995640943
"WO-00597","A404","Elevator",-0.8225,0.650640796407499,0,0,0,0,"log_days_to_complete",2.76000994003292
"WO-00598","D804","Electrical",0.1775,-0.246210999324886,1,1,1,82.2103,"log_overrun_ratio",-0.135415554262473
"WO-00598","D804","Electrical",0.1775,-0.246210999324886,1,1,1,82.2103,"log_days_to_complete",2.54160199346455
"WO-00599","E934","Elevator",-1.8225,0.352892061788946,1,1,1,82.2074,"log_overrun_ratio",0.0362791990333487
"WO-00599","E934","Elevator",-1.8225,0.352892061788946,1,1,1,82.2074,"log_days_to_complete",1.3609765531356
"WO-00600","A389","HVAC",1.1775,0.522175794517608,1,1,1,82.2027,"log_overrun_ratio",0.0250257690648054
"WO-00600","A389","HVAC",1.1775,0.522175794517608,1,1,1,82.2027,"log_days_to_complete",2.99071973173045
"WO-00601","B409","Fire Safety",-0.8225,-0.873179078418122,1,1,1,82.2041,"log_overrun_ratio",0.155512261935543
"WO-00601","B409","Fire Safety",-0.8225,-0.873179078418122,1,1,1,82.2041,"log_days_to_complete",1.97408102602201
"WO-00602","D380","HVAC",-0.8225,0.468243615750996,1,1,1,82.2058,"log_overrun_ratio",0.0331477666126186
"WO-00602","D380","HVAC",-0.8225,0.468243615750996,1,1,1,82.2058,"log_days_to_complete",0
"WO-00603","D230","Electrical",2.1775,-0.0680048446097867,0,0,0,0,"log_overrun_ratio",0.0625616936607397
"WO-00603","D230","Electrical",2.1775,-0.0680048446097867,0,0,0,0,"log_days_to_complete",3.32503602069659
"WO-00604","D513","HVAC",1.1775,0.169640783361295,0,0,0,0,"log_overrun_ratio",-0.129701409538284
"WO-00604","D513","HVAC",1.1775,0.169640783361295,0,0,0,0,"log_days_to_complete",3.68637632389582
"WO-00605","B816","Plumbing",0.1775,-0.719584252308668,1,1,1,82.2065,"log_overrun_ratio",0.168523464734191
"WO-00605","B816","Plumbing",0.1775,-0.719584252308668,1,1,1,82.2065,"log_days_to_complete",2.85647020622048
"WO-00606","D640","HVAC",0.1775,0.414837813465354,0,0,0,0,"log_overrun_ratio",0.232550339690598
"WO-00606","D640","HVAC",0.1775,0.414837813465354,0,0,0,0,"log_days_to_complete",3.15273602236366
"WO-00607","B818","Roofing",1.1775,-0.163760105464094,1,1,1,82.2033,"log_overrun_ratio",-0.0824530675210288
"WO-00607","B818","Roofing",1.1775,-0.163760105464094,1,1,1,82.2033,"log_days_to_complete",2.58021682959233
"WO-00608","C742","HVAC",0.1775,0.301123034103711,1,1,1,82.2068,"log_overrun_ratio",0.0794578273780829
"WO-00608","C742","HVAC",0.1775,0.301123034103711,1,1,1,82.2068,"log_days_to_complete",2.30258509299405
"WO-00609","D804","Structural",-1.8225,0.936746595954533,1,0,0,0,"log_overrun_ratio",-0.0255667577567465
